question_id,question_type,question,answer,answer_begin_position,answer_end_position,article_id
15440,2,ดับเบิลยูดับเบิลยูอี มิกซ์แมทช์ ชาลเล้นจ์เป็นรายการโทรทัศน์อินเทอร์เน็ตและทัวร์นาเม้นท์คิกซ์บ็อกซิ่งอาชีพใช่หรือไม่,ไม่ใช่,,,912117
15441,2,ริยาฎ มะห์รัซเป็นนักฟุตบอลอาชีพชาวอูกานดาใช่หรือไม่,ไม่ใช่,,,779608
15442,2,"ภาษาทวายอยู่ในตระกูลจีน-ทิเบต ที่มีผู้พูดในพม่า 40,000 คน เมื่อพ.ศ. 2543 พบทางตอนเหนือตั้งแต่รัฐคะฉิ่นถึงเขตตะนาวศรีใช่หรือไม่",ไม่ใช่,,,460227
15443,2,สร้อยเพชร พรสุพรรณ มีชื่อจริงว่า ช้วน เสือมี เป็นนักร้องลูกทุ่งซึ่งเกิดที่อำเภออำนาจชัยชาญ จังหวัดสุรินทร์ใช่หรือไม่,ไม่ใช่,,,84900
15444,2,สร้อยเพชร พรสุพรรณ เสียชีวิตด้วยโรคไม่ทราบสาเหตุเมื่อปี พ.ศ. 2547 ใช่หรือไม่,ไม่ใช่,,,84900
15445,2,สถาบันวิจัยสภาวะแวดล้อม จุฬาลงกรณ์มหาวิทยาลัย มีชื่อย่อคือ ERIC เป็นหน่วยงานราชการที่ทำงานร่วมกับจุฬาลงกรณ์มหาวิทยาลัยใช่หรือไม่,ไม่ใช่,,,77045
15446,2,อุทยานแห่งชาติป่ากิรตั้งอยู่บนคาบสมุทรคาเธียวาร รัฐคุชราต ทางภาคตะวันตกของประเทศนอรเวย์ใช่หรือไม่,ไม่ใช่,,,71677
15447,2,เพลย์บอย บันนี เป็นพนักงานเสิร์ฟชายสำหรับผู้ใช้บริการหญิงในเพลย์บอยคลับใช่หรือไม่,ไม่ใช่,,,537172
15448,2,เลอปุย-อ็อง-เวอแลถือเป็นเมืองหลวงของจังหวัดโอต-ลัวร์ในแคว้นโอแวร์ญในประเทศสวิสเซอร์แลนด์ใช่หรือไม่,ไม่ใช่,,,305337
15449,2,วิทยาลัยการสาธารณสุขสิรินธร จังหวัดขอนแก่นจัดเป็นสถาบันสมทบของมหาวิทยาลัยขอนแก่นใช่หรือไม่,ไม่ใช่,,,853140
15450,2,"มณีรัตน์ อัศวิศราภรณ์ ใช้นามปากกาว่า ""แพรดาว"" เขียนนิยายและตีพิมพ์ในนิตยสารรายปักษ์ ""กาญจนา"" ใช่หรือไม่",ไม่ใช่,,,182353
15451,2,ภัยพิบัติเชียร์โนบีลถือเป็นอุบัติเหตุทางนิวเคลียร์ขั้นร้ายแรงที่เกิดขึ้นเมื่อ 26 เมษายน ค.ศ. 1986 ที่โรงไฟฟ้านิวเคลียร์วันนาเบิลใช่หรือไม่,ไม่ใช่,,,323534
15452,2,โยฮันน์ กูเทนแบร์กเป็นช่างเหล็กและนักประดิษฐ์อินเดียที่พัฒนาเทคโนโลยีการพิมพ์ในช่วงคริสศตวรรษ 1450 ใช่หรือไม่,ไม่ใช่,,,7160
15453,2,สือชิงเสวียนเป็นตัวละครในนิยายกำลังภายในเรื่อง มังกรผู้ชนะสิบทิศใช่หรือไม่,ไม่ใช่,,,15453
15454,2,วายแมกซ์มีความสามารถในเรื่องการรองรับการใช้งานแบนด์วิดท์ ช่องสัญญาณและสำหรับการสื่อสารที่ไม่ยืดหยุ่นใช่หรือไม่,ไม่ใช่,,,26841
